127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/plugins/contact-form-7/includes/js/scripts.js HTTP/1.1" 200 11145
127.0.0.1 - - [26/Nov/2015:21:31:28 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js HTTP/1.1" 200 7200
127.0.0.1 - - [26/Nov/2015:21:31:28 +0000] "GET /wp-includes/js/jquery/jquery.js HTTP/1.1" 200 95807
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/backjs/jquery.backstretch.js HTTP/1.1" 200 12581
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/js/scripts.js HTTP/1.1" 200 22506
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/js/jquery.slicknav.min.js HTTP/1.1" 200 6356
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/js/jquery.fullPage.min.js HTTP/1.1" 200 22573
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/images/Logo.png HTTP/1.1" 200 3427
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 33555
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/images/treatments/Face.png HTTP/1.1" 200 72638
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/images/treatments/cheeks.png HTTP/1.1" 200 4091
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/images/twitter.png HTTP/1.1" 404 251
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/images/facebook.png HTTP/1.1" 404 252
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/images/linkedin.png HTTP/1.1" 404 252
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/pricelist_.jpg HTTP/1.1" 200 298222
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/whychose2.jpg HTTP/1.1" 200 294465
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/homepage1.jpg HTTP/1.1" 200 503975
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/About-us.jpg HTTP/1.1" 200 1475379
127.0.0.1 - - [26/Nov/2015:21:31:29 +0000] "GET /wp-content/themes/sora%20new/favicon.png HTTP/1.1" 200 1223
127.0.0.1 - - [28/Nov/2015:22:51:43 +0000] "GET / HTTP/1.1" 200 18657
127.0.0.1 - - [28/Nov/2015:22:51:43 +0000] "GET / HTTP/1.1" 200 23537
127.0.0.1 - - [28/Nov/2015:22:51:48 +0000] "GET /wp-content/themes/sora%20new/library/css/slicknav.css HTTP/1.1" 200 3084
127.0.0.1 - - [28/Nov/2015:22:51:48 +0000] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css HTTP/1.1" 200 1103
127.0.0.1 - - [28/Nov/2015:22:51:48 +0000] "GET /wp-content/themes/sora%20new/library/css/sora_style.css HTTP/1.1" 200 12550
127.0.0.1 - - [28/Nov/2015:22:51:48 +0000] "GET /wp-content/themes/sora%20new/library/bootstrap/css/bootstrap.css HTTP/1.1" 200 40975
127.0.0.1 - - [28/Nov/2015:22:51:48 +0000] "GET /wp-includes/js/comment-reply.min.js HTTP/1.1" 200 757
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/images/Logo.png HTTP/1.1" 200 3427
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/images/treatments/Face.png HTTP/1.1" 200 72638
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/images/treatments/cheeks.png HTTP/1.1" 200 4091
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/images/linkedin.png HTTP/1.1" 404 252
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/images/facebook.png HTTP/1.1" 404 252
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/images/twitter.png HTTP/1.1" 404 251
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/pricelist_.jpg HTTP/1.1" 200 298222
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/whychose2.jpg HTTP/1.1" 200 294465
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/homepage1.jpg HTTP/1.1" 200 503975
127.0.0.1 - - [28/Nov/2015:22:51:49 +0000] "GET /wp-content/themes/sora%20new/library/backgrounds/About-us.jpg HTTP/1.1" 200 1475379
127.0.0.1 - - [28/Nov/2015:22:53:08 +0000] "GET /wp-admin HTTP/1.1" 301 235
127.0.0.1 - - [28/Nov/2015:22:53:08 +0000] "GET /wp-admin/ HTTP/1.1" 302 -
127.0.0.1 - - [28/Nov/2015:22:53:14 +0000] "GET /wp-login.php?redirect_to=http%3A%2F%2Fsora.local%2Fwp-admin%2F&reauth=1 HTTP/1.1" 200 2538
127.0.0.1 - - [28/Nov/2015:22:53:14 +0000] "GET /wp-includes/css/buttons.min.css HTTP/1.1" 200 5979
127.0.0.1 - - [28/Nov/2015:22:53:14 +0000] "GET /wp-includes/css/dashicons.min.css HTTP/1.1" 200 43616
127.0.0.1 - - [28/Nov/2015:22:53:14 +0000] "GET /wp-admin/css/login.min.css HTTP/1.1" 200 19432
127.0.0.1 - - [28/Nov/2015:22:53:14 +0000] "GET /wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.1" 200 1521
127.0.0.1 - - [28/Nov/2015:22:53:14 +0000] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [28/Nov/2015:22:53:24 +0000] "POST /wp-login.php HTTP/1.1" 200 3471
127.0.0.1 - - [28/Nov/2015:22:53:29 +0000] "POST /wp-login.php HTTP/1.1" 200 3471
127.0.0.1 - - [28/Nov/2015:22:53:37 +0000] "POST /wp-login.php HTTP/1.1" 200 3416
127.0.0.1 - - [28/Nov/2015:22:53:43 +0000] "POST /wp-login.php HTTP/1.1" 200 3416
127.0.0.1 - - [28/Nov/2015:22:54:29 +0000] "POST /wp-login.php HTTP/1.1" 302 -
127.0.0.1 - - [28/Nov/2015:22:54:37 +0000] "GET /wp-includes/js/thickbox/thickbox.css HTTP/1.1" 200 2148
127.0.0.1 - - [28/Nov/2015:22:54:37 +0000] "GET /wp-content/themes/sora%20new/library/images/custom-post-icon.png HTTP/1.1" 200 462
127.0.0.1 - - [28/Nov/2015:22:54:38 +0000] "GET /wp-includes/css/editor.min.css HTTP/1.1" 200 29349
127.0.0.1 - - [28/Nov/2015:22:54:37 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load=dashicons,admin-bar,wp-admin,buttons,wp-auth-check&ver=4.1.1 HTTP/1.1" 200 84751
127.0.0.1 - - [28/Nov/2015:22:54:34 +0000] "GET /wp-admin/ HTTP/1.1" 200 45262
127.0.0.1 - - [28/Nov/2015:22:54:37 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,json2&ver=4.1.1 HTTP/1.1" 200 41172
127.0.0.1 - - [28/Nov/2015:22:54:38 +0000] "GET /wp-content/plugins/wponlinebackup/images/icon32.png HTTP/1.1" 200 49087
